level,term_path,term_id,term_url,title,agrovoc
5,c_6211>c_438>c_4669>c_6147>c_24034,c_24034,http://aims.fao.org/aos/agrovoc/c_24034,- - - - Goose meat,
5,c_6211>c_438>c_4669>c_6147>c_24096,c_24096,http://aims.fao.org/aos/agrovoc/c_24096,- - - - Turkey meat,
4,c_6211>c_438>c_4669>c_8163,c_8163,http://aims.fao.org/aos/agrovoc/c_8163,- - - Veal,
4,c_6211>c_438>c_4669>c_861,c_861,http://aims.fao.org/aos/agrovoc/c_861,- - - Beef,
4,c_6211>c_438>c_4669>c_9038,c_9038,http://aims.fao.org/aos/agrovoc/c_9038,- - - Baby beef,
4,c_6211>c_438>c_4669>c_9794,c_9794,http://aims.fao.org/aos/agrovoc/c_9794,- - - Chilled meat,
3,c_6211>c_438>c_4826,c_4826,http://aims.fao.org/aos/agrovoc/c_4826,- - Milk,
4,c_6211>c_438>c_4826>c_15364,c_15364,http://aims.fao.org/aos/agrovoc/c_15364,- - - Whole milk,
4,c_6211>c_438>c_4826>c_16076,c_16076,http://aims.fao.org/aos/agrovoc/c_16076,- - - Buffalo milk,
4,c_6211>c_438>c_4826>c_16077,c_16077,http://aims.fao.org/aos/agrovoc/c_16077,- - - Camel milk,
4,c_6211>c_438>c_4826>c_16080,c_16080,http://aims.fao.org/aos/agrovoc/c_16080,- - - Cow milk,
4,c_6211>c_438>c_4826>c_16081,c_16081,http://aims.fao.org/aos/agrovoc/c_16081,- - - Ewe milk,
4,c_6211>c_438>c_4826>c_16083,c_16083,http://aims.fao.org/aos/agrovoc/c_16083,- - - Goat milk,
4,c_6211>c_438>c_4826>c_16085,c_16085,http://aims.fao.org/aos/agrovoc/c_16085,- - - Human milk,
4,c_6211>c_438>c_4826>c_16087,c_16087,http://aims.fao.org/aos/agrovoc/c_16087,- - - Mare milk,
4,c_6211>c_438>c_4826>c_1772,c_1772,http://aims.fao.org/aos/agrovoc/c_1772,- - - Colostrum,
4,c_6211>c_438>c_4826>c_24225,c_24225,http://aims.fao.org/aos/agrovoc/c_24225,- - - Raw milk,
2,c_6211>c_49979,c_49979,http://aims.fao.org/aos/agrovoc/c_49979,- Artificial products,
2,c_6211>c_5331,c_5331,http://aims.fao.org/aos/agrovoc/c_5331,- Oil products,
2,c_6211>c_6519,c_6519,http://aims.fao.org/aos/agrovoc/c_6519,- Resins,
3,c_6211>c_6519>c_10092,c_10092,http://aims.fao.org/aos/agrovoc/c_10092,- - Copals,
3,c_6211>c_6519>c_10280,c_10280,http://aims.fao.org/aos/agrovoc/c_10280,- - Dammars,
3,c_6211>c_6519>c_11995,c_11995,http://aims.fao.org/aos/agrovoc/c_11995,- - Kinos,
3,c_6211>c_6519>c_13972,c_13972,http://aims.fao.org/aos/agrovoc/c_13972,- - Rosin,
3,c_6211>c_6519>c_14072,c_14072,http://aims.fao.org/aos/agrovoc/c_14072,- - Sandarac,
3,c_6211>c_6519>c_24041,c_24041,http://aims.fao.org/aos/agrovoc/c_24041,- - Lac,
3,c_6211>c_6519>c_330929,c_330929,http://aims.fao.org/aos/agrovoc/c_330929,- - Mastic resin,
3,c_6211>c_6519>c_3440,c_3440,http://aims.fao.org/aos/agrovoc/c_3440,- - Gum resins,
3,c_6211>c_6519>c_35957,c_35957,http://aims.fao.org/aos/agrovoc/c_35957,- - Shellac,
3,c_6211>c_6519>c_5343,c_5343,http://aims.fao.org/aos/agrovoc/c_5343,- - Oleoresins,
4,c_6211>c_6519>c_5343>c_10091,c_10091,http://aims.fao.org/aos/agrovoc/c_10091,- - - Copaiba,
4,c_6211>c_6519>c_5343>c_1369212493186,c_1369212493186,http://aims.fao.org/aos/agrovoc/c_1369212493186,- - - Frankincense,
4,c_6211>c_6519>c_5343>c_14545,c_14545,http://aims.fao.org/aos/agrovoc/c_14545,- - - Spruce gum,
4,c_6211>c_6519>c_5343>c_330922,c_330922,http://aims.fao.org/aos/agrovoc/c_330922,- - - Benzoin resin,
2,c_6211>c_8171,c_8171,http://aims.fao.org/aos/agrovoc/c_8171,- Plant products,
3,c_6211>c_8171>c_12873,c_12873,http://aims.fao.org/aos/agrovoc/c_12873,- - Nuts,
4,c_6211>c_8171>c_12873>c_11368,c_11368,http://aims.fao.org/aos/agrovoc/c_11368,- - - Groundnuts,
4,c_6211>c_8171>c_12873>c_12296,c_12296,http://aims.fao.org/aos/agrovoc/c_12296,- - - Macadamia nuts,
4,c_6211>c_8171>c_12873>c_13178,c_13178,http://aims.fao.org/aos/agrovoc/c_13178,- - - Pecans,
4,c_6211>c_8171>c_12873>c_13413,c_13413,http://aims.fao.org/aos/agrovoc/c_13413,- - - Pistachios,
4,c_6211>c_8171>c_12873>c_15254,c_15254,http://aims.fao.org/aos/agrovoc/c_15254,- - - Walnuts,
4,c_6211>c_8171>c_12873>c_18248,c_18248,http://aims.fao.org/aos/agrovoc/c_18248,- - - Hazelnuts,
4,c_6211>c_8171>c_12873>c_25467,c_25467,http://aims.fao.org/aos/agrovoc/c_25467,- - - Chestnuts,
4,c_6211>c_8171>c_12873>c_25470,c_25470,http://aims.fao.org/aos/agrovoc/c_25470,- - - Coconuts,
4,c_6211>c_8171>c_12873>c_25471,c_25471,http://aims.fao.org/aos/agrovoc/c_25471,- - - Kola nuts,
4,c_6211>c_8171>c_12873>c_25505,c_25505,http://aims.fao.org/aos/agrovoc/c_25505,- - - Shea nuts,
4,c_6211>c_8171>c_12873>c_8734,c_8734,http://aims.fao.org/aos/agrovoc/c_8734,- - - Almonds,
4,c_6211>c_8171>c_12873>c_9410,c_9410,http://aims.fao.org/aos/agrovoc/c_9410,- - - Brazil nuts,
4,c_6211>c_8171>c_12873>c_9647,c_9647,http://aims.fao.org/aos/agrovoc/c_9647,- - - Cashews,
3,c_6211>c_8171>c_1422,c_1422,http://aims.fao.org/aos/agrovoc/c_1422,- - Cellulose products,
4,c_6211>c_8171>c_1422>c_1309,c_1309,http://aims.fao.org/aos/agrovoc/c_1309,- - - Carboxymethylcellulose,
4,c_6211>c_8171>c_1422>c_1420,c_1420,http://aims.fao.org/aos/agrovoc/c_1420,- - - Cellulose acetate,
4,c_6211>c_8171>c_1422>c_1421,c_1421,http://aims.fao.org/aos/agrovoc/c_1421,- - - Nitrocellulose,
5,c_6211>c_8171>c_1422>c_1421>c_10007,c_10007,http://aims.fao.org/aos/agrovoc/c_10007,- - - - Collodion,
5,c_6211>c_8171>c_1422>c_1421>c_13697,c_13697,http://aims.fao.org/aos/agrovoc/c_13697,- - - - Pyroxylin,
4,c_6211>c_8171>c_1422>c_28363,c_28363,http://aims.fao.org/aos/agrovoc/c_28363,- - - Ethyl cellulose,
4,c_6211>c_8171>c_1422>c_28408,c_28408,http://aims.fao.org/aos/agrovoc/c_28408,- - - Hydroxypropyl cellulose,
4,c_6211>c_8171>c_1422>c_28409,c_28409,http://aims.fao.org/aos/agrovoc/c_28409,- - - Hydroxypropyl methylcellulose,
4,c_6211>c_8171>c_1422>c_28458,c_28458,http://aims.fao.org/aos/agrovoc/c_28458,- - - Methyl cellulose,
4,c_6211>c_8171>c_1422>c_7574,c_7574,http://aims.fao.org/aos/agrovoc/c_7574,- - - Synthetic fibres,
5,c_6211>c_8171>c_1422>c_7574>c_13764,c_13764,http://aims.fao.org/aos/agrovoc/c_13764,- - - - Rayon,
4,c_6211>c_8171>c_1422>c_8263,c_8263,http://aims.fao.org/aos/agrovoc/c_8263,- - - Viscose,
4,c_6211>c_8171>c_1422>c_9696,c_9696,http://aims.fao.org/aos/agrovoc/c_9696,- - - Cellophane,
4,c_6211>c_8171>c_1422>c_9698,c_9698,http://aims.fao.org/aos/agrovoc/c_9698,- - - Celluloid,
3,c_6211>c_8171>c_1474,c_1474,http://aims.fao.org/aos/agrovoc/c_1474,- - Cereals,
4,c_6211>c_8171>c_1474>c_12332,c_12332,http://aims.fao.org/aos/agrovoc/c_12332,- - - Maize,
5,c_6211>c_8171>c_1474>c_12332>c_14385,c_14385,http://aims.fao.org/aos/agrovoc/c_14385,- - - - Soft corn,
5,c_6211>c_8171>c_1474>c_12332>c_2187,c_2187,http://aims.fao.org/aos/agrovoc/c_2187,- - - - Dent maize,
5,c_6211>c_8171>c_1474>c_12332>c_2974,c_2974,http://aims.fao.org/aos/agrovoc/c_2974,- - - - Flint maize,
5,c_6211>c_8171>c_1474>c_12332>c_6108,c_6108,http://aims.fao.org/aos/agrovoc/c_6108,- - - - Popcorn,
5,c_6211>c_8171>c_1474>c_12332>c_7152,c_7152,http://aims.fao.org/aos/agrovoc/c_7152,- - - - Soft maize,
5,c_6211>c_8171>c_1474>c_12332>c_7552,c_7552,http://aims.fao.org/aos/agrovoc/c_7552,- - - - Sweet corn,
5,c_6211>c_8171>c_1474>c_12332>c_8337,c_8337,http://aims.fao.org/aos/agrovoc/c_8337,- - - - Waxy maize,
4,c_6211>c_8171>c_1474>c_14010,c_14010,http://aims.fao.org/aos/agrovoc/c_14010,- - - Rye,
4,c_6211>c_8171>c_1474>c_25468,c_25468,http://aims.fao.org/aos/agrovoc/c_25468,- - - Coarse grains,
4,c_6211>c_8171>c_1474>c_4838,c_4838,http://aims.fao.org/aos/agrovoc/c_4838,- - - Millets,
5,c_6211>c_8171>c_1474>c_4838>c_2904,c_2904,http://aims.fao.org/aos/agrovoc/c_2904,- - - - Finger millet,
4,c_6211>c_8171>c_1474>c_5287,c_5287,http://aims.fao.org/aos/agrovoc/c_5287,- - - Oats,
4,c_6211>c_8171>c_1474>c_6599,c_6599,http://aims.fao.org/aos/agrovoc/c_6599,- - - Rice,
5,c_6211>c_8171>c_1474>c_6599>c_330606,c_330606,http://aims.fao.org/aos/agrovoc/c_330606,- - - - Basmati rice,
5,c_6211>c_8171>c_1474>c_6599>c_330653,c_330653,http://aims.fao.org/aos/agrovoc/c_330653,- - - - Broken rice,
4,c_6211>c_8171>c_1474>c_7249,c_7249,http://aims.fao.org/aos/agrovoc/c_7249,- - - Sorghum grain,
4,c_6211>c_8171>c_1474>c_7949,c_7949,http://aims.fao.org/aos/agrovoc/c_7949,- - - Triticales (product),
4,c_6211>c_8171>c_1474>c_823,c_823,http://aims.fao.org/aos/agrovoc/c_823,- - - Barley,
5,c_6211>c_8171>c_1474>c_823>c_25485,c_25485,http://aims.fao.org/aos/agrovoc/c_25485,- - - - Malting barley,
4,c_6211>c_8171>c_1474>c_8373,c_8373,http://aims.fao.org/aos/agrovoc/c_8373,- - - Wheats,
5,c_6211>c_8171>c_1474>c_8373>c_11456,c_11456,http://aims.fao.org/aos/agrovoc/c_11456,- - - - Hard wheat,
5,c_6211>c_8171>c_1474>c_8373>c_14386,c_14386,http://aims.fao.org/aos/agrovoc/c_14386,- - - - Soft wheat,
3,c_6211>c_8171>c_15685,c_15685,http://aims.fao.org/aos/agrovoc/c_15685,- - Spices,
4,c_6211>c_8171>c_15685>c_10097,c_10097,http://aims.fao.org/aos/agrovoc/c_10097,- - - Coriander,
4,c_6211>c_8171>c_15685>c_10205,c_10205,http://aims.fao.org/aos/agrovoc/c_10205,- - - Cumin,
4,c_6211>c_8171>c_15685>c_10377,c_10377,http://aims.fao.org/aos/agrovoc/c_10377,- - - Dill,
4,c_6211>c_8171>c_15685>c_10789,c_10789,http://aims.fao.org/aos/agrovoc/c_10789,- - - Fennel,
4,c_6211>c_8171>c_15685>c_11091,c_11091,http://aims.fao.org/aos/agrovoc/c_11091,- - - Garlic,
4,c_6211>c_8171>c_15685>c_11157,c_11157,http://aims.fao.org/aos/agrovoc/c_11157,- - - Ginger,
4,c_6211>c_8171>c_15685>c_11614,c_11614,http://aims.fao.org/aos/agrovoc/c_11614,- - - Horseradish,
4,c_6211>c_8171>c_15685>c_12606,c_12606,http://aims.fao.org/aos/agrovoc/c_12606,- - - Mint,
4,c_6211>c_8171>c_15685>c_13096,c_13096,http://aims.fao.org/aos/agrovoc/c_13096,- - - Paprika,
4,c_6211>c_8171>c_15685>c_13120,c_13120,http://aims.fao.org/aos/agrovoc/c_13120,- - - Parsley,
4,c_6211>c_8171>c_15685>c_13963,c_13963,http://aims.fao.org/aos/agrovoc/c_13963,- - - Rosemary,
4,c_6211>c_8171>c_15685>c_14023,c_14023,http://aims.fao.org/aos/agrovoc/c_14023,- - - Saffron,
4,c_6211>c_8171>c_15685>c_14025,c_14025,http://aims.fao.org/aos/agrovoc/c_14025,- - - Sage,
4,c_6211>c_8171>c_15685>c_14100,c_14100,http://aims.fao.org/aos/agrovoc/c_14100,- - - Savory,
4,c_6211>c_8171>c_15685>c_14793,c_14793,http://aims.fao.org/aos/agrovoc/c_14793,- - - Tarragon,
4,c_6211>c_8171>c_15685>c_14877,c_14877,http://aims.fao.org/aos/agrovoc/c_14877,- - - Thyme,
4,c_6211>c_8171>c_15685>c_15048,c_15048,http://aims.fao.org/aos/agrovoc/c_15048,- - - Turmeric,
4,c_6211>c_8171>c_15685>c_15126,c_15126,http://aims.fao.org/aos/agrovoc/c_15126,- - - Vanilla (spice),
4,c_6211>c_8171>c_15685>c_19193,c_19193,http://aims.fao.org/aos/agrovoc/c_19193,- - - Allspice,
4,c_6211>c_8171>c_15685>c_23169,c_23169,http://aims.fao.org/aos/agrovoc/c_23169,- - - Nutmegs,
4,c_6211>c_8171>c_15685>c_23597,c_23597,http://aims.fao.org/aos/agrovoc/c_23597,- - - Cloves,
4,c_6211>c_8171>c_15685>c_25465,c_25465,http://aims.fao.org/aos/agrovoc/c_25465,- - - Balm,
4,c_6211>c_8171>c_15685>c_25478,c_25478,http://aims.fao.org/aos/agrovoc/c_25478,- - - Hyssop,
4,c_6211>c_8171>c_15685>c_25481,c_25481,http://aims.fao.org/aos/agrovoc/c_25481,- - - Juniper,
4,c_6211>c_8171>c_15685>c_25484,c_25484,http://aims.fao.org/aos/agrovoc/c_25484,- - - Mace,
4,c_6211>c_8171>c_15685>c_25495,c_25495,http://aims.fao.org/aos/agrovoc/c_25495,- - - Pepper,
4,c_6211>c_8171>c_15685>c_25508,c_25508,http://aims.fao.org/aos/agrovoc/c_25508,- - - Bay laurel,
4,c_6211>c_8171>c_15685>c_34066,c_34066,http://aims.fao.org/aos/agrovoc/c_34066,- - - Oregano,
4,c_6211>c_8171>c_15685>c_8817,c_8817,http://aims.fao.org/aos/agrovoc/c_8817,- - - Anise,
4,c_6211>c_8171>c_15685>c_9093,c_9093,http://aims.fao.org/aos/agrovoc/c_9093,- - - Basil,
4,c_6211>c_8171>c_15685>c_9607,c_9607,http://aims.fao.org/aos/agrovoc/c_9607,- - - Caraway,
4,c_6211>c_8171>c_15685>c_9620,c_9620,http://aims.fao.org/aos/agrovoc/c_9620,- - - Cardamoms,
4,c_6211>c_8171>c_15685>c_9733,c_9733,http://aims.fao.org/aos/agrovoc/c_9733,- - - Chamomile,
4,c_6211>c_8171>c_15685>c_9772,c_9772,http://aims.fao.org/aos/agrovoc/c_9772,- - - Chervil,
4,c_6211>c_8171>c_15685>c_9795,c_9795,http://aims.fao.org/aos/agrovoc/c_9795,- - - Chillies,
4,c_6211>c_8171>c_15685>c_9813,c_9813,http://aims.fao.org/aos/agrovoc/c_9813,- - - Chives,
4,c_6211>c_8171>c_15685>c_9862,c_9862,http://aims.fao.org/aos/agrovoc/c_9862,- - - Cinnamon,
3,c_6211>c_8171>c_16485,c_16485,http://aims.fao.org/aos/agrovoc/c_16485,- - Cut flowers,
3,c_6211>c_8171>c_16499,c_16499,http://aims.fao.org/aos/agrovoc/c_16499,- - Opium,
3,c_6211>c_8171>c_25490,c_25490,http://aims.fao.org/aos/agrovoc/c_25490,- - Oilseeds,
4,c_6211>c_8171>c_25490>c_11913,c_11913,http://aims.fao.org/aos/agrovoc/c_11913,- - - Jojoba,
4,c_6211>c_8171>c_25490>c_12192,c_12192,http://aims.fao.org/aos/agrovoc/c_12192,- - - Linseed,
4,c_6211>c_8171>c_25490>c_12827,c_12827,http://aims.fao.org/aos/agrovoc/c_12827,- - - Niger seed,
4,c_6211>c_8171>c_25490>c_14216,c_14216,http://aims.fao.org/aos/agrovoc/c_14216,- - - Sesame,
4,c_6211>c_8171>c_25490>c_18705,c_18705,http://aims.fao.org/aos/agrovoc/c_18705,- - - Castor beans,
4,c_6211>c_8171>c_25490>c_25473,c_25473,http://aims.fao.org/aos/agrovoc/c_25473,- - - Cottonseed,
5,c_6211>c_8171>c_25490>c_25473>c_16082,c_16082,http://aims.fao.org/aos/agrovoc/c_16082,- - - - Glandless cotton,
4,c_6211>c_8171>c_25490>c_25493,c_25493,http://aims.fao.org/aos/agrovoc/c_25493,- - - Palm kernels,
4,c_6211>c_8171>c_25490>c_25498,c_25498,http://aims.fao.org/aos/agrovoc/c_25498,- - - Poppy seed,
4,c_6211>c_8171>c_25490>c_25499,c_25499,http://aims.fao.org/aos/agrovoc/c_25499,- - - Rapeseed,
4,c_6211>c_8171>c_25490>c_25503,c_25503,http://aims.fao.org/aos/agrovoc/c_25503,- - - Safflower seed,
4,c_6211>c_8171>c_25490>c_25507,c_25507,http://aims.fao.org/aos/agrovoc/c_25507,- - - Sunflower seed,
4,c_6211>c_8171>c_25490>c_25509,c_25509,http://aims.fao.org/aos/agrovoc/c_25509,- - - Tobacco seed,
3,c_6211>c_8171>c_28162,c_28162,http://aims.fao.org/aos/agrovoc/c_28162,- - Tanning agents,
3,c_6211>c_8171>c_28379,c_28379,http://aims.fao.org/aos/agrovoc/c_28379,- - Coffee beans,
4,c_6211>c_8171>c_28379>c_1812,c_1812,http://aims.fao.org/aos/agrovoc/c_1812,- - - Congusta coffee,
4,c_6211>c_8171>c_28379>c_4308,c_4308,http://aims.fao.org/aos/agrovoc/c_4308,- - - Liberica coffee,
4,c_6211>c_8171>c_28379>c_566,c_566,http://aims.fao.org/aos/agrovoc/c_566,- - - Arabica coffee,
4,c_6211>c_8171>c_28379>c_6626,c_6626,http://aims.fao.org/aos/agrovoc/c_6626,- - - Robusta coffee,
3,c_6211>c_8171>c_3131,c_3131,http://aims.fao.org/aos/agrovoc/c_3131,- - Fruits,
4,c_6211>c_8171>c_3131>c_10488,c_10488,http://aims.fao.org/aos/agrovoc/c_10488,- - - Durians,
4,c_6211>c_8171>c_3131>c_10840,c_10840,http://aims.fao.org/aos/agrovoc/c_10840,- - - Figs,
4,c_6211>c_8171>c_3131>c_11392,c_11392,http://aims.fao.org/aos/agrovoc/c_11392,- - - Guavas,
4,c_6211>c_8171>c_3131>c_11864,c_11864,http://aims.fao.org/aos/agrovoc/c_11864,- - - Jack fruit,
4,c_6211>c_8171>c_3131>c_11934,c_11934,http://aims.fao.org/aos/agrovoc/c_11934,- - - Kaki,
4,c_6211>c_8171>c_3131>c_12002,c_12002,http://aims.fao.org/aos/agrovoc/c_12002,- - - Kiwifruits,
4,c_6211>c_8171>c_3131>c_12246,c_12246,http://aims.fao.org/aos/agrovoc/c_12246,- - - Loquats,
4,c_6211>c_8171>c_3131>c_12283,c_12283,http://aims.fao.org/aos/agrovoc/c_12283,- - - Lychees,
4,c_6211>c_8171>c_3131>c_12367,c_12367,http://aims.fao.org/aos/agrovoc/c_12367,- - - Mangoes,
4,c_6211>c_8171>c_3131>c_12368,c_12368,http://aims.fao.org/aos/agrovoc/c_12368,- - - Mangosteen,
4,c_6211>c_8171>c_3131>c_12487,c_12487,http://aims.fao.org/aos/agrovoc/c_12487,- - - Melons,
5,c_6211>c_8171>c_3131>c_12487>c_12714,c_12714,http://aims.fao.org/aos/agrovoc/c_12714,- - - - Muskmelons,
4,c_6211>c_8171>c_3131>c_13087,c_13087,http://aims.fao.org/aos/agrovoc/c_13087,- - - Papayas,
4,c_6211>c_8171>c_3131>c_13127,c_13127,http://aims.fao.org/aos/agrovoc/c_13127,- - - Passion fruits,
4,c_6211>c_8171>c_3131>c_13394,c_13394,http://aims.fao.org/aos/agrovoc/c_13394,- - - Pineapples,
4,c_6211>c_8171>c_3131>c_13505,c_13505,http://aims.fao.org/aos/agrovoc/c_13505,- - - Pomegranates,
4,c_6211>c_8171>c_3131>c_13754,c_13754,http://aims.fao.org/aos/agrovoc/c_13754,- - - Rambutans,
4,c_6211>c_8171>c_3131>c_15277,c_15277,http://aims.fao.org/aos/agrovoc/c_15277,- - - Watermelons,
4,c_6211>c_8171>c_3131>c_1641,c_1641,http://aims.fao.org/aos/agrovoc/c_1641,- - - Citrus fruits,
5,c_6211>c_8171>c_3131>c_1641>c_15497,c_15497,http://aims.fao.org/aos/agrovoc/c_15497,- - - - Calamondins,
5,c_6211>c_8171>c_3131>c_1641>c_1629,c_1629,http://aims.fao.org/aos/agrovoc/c_1629,- - - - Citranges,
5,c_6211>c_8171>c_3131>c_1641>c_1632,c_1632,http://aims.fao.org/aos/agrovoc/c_1632,- - - - Citrons,
5,c_6211>c_8171>c_3131>c_1641>c_3358,c_3358,http://aims.fao.org/aos/agrovoc/c_3358,- - - - Grapefruits,
5,c_6211>c_8171>c_3131>c_1641>c_4259,c_4259,http://aims.fao.org/aos/agrovoc/c_4259,- - - - Lemons,
5,c_6211>c_8171>c_3131>c_1641>c_4340,c_4340,http://aims.fao.org/aos/agrovoc/c_4340,- - - - Limequats,
5,c_6211>c_8171>c_3131>c_1641>c_4341,c_4341,http://aims.fao.org/aos/agrovoc/c_4341,- - - - Limes,
5,c_6211>c_8171>c_3131>c_1641>c_4568,c_4568,http://aims.fao.org/aos/agrovoc/c_4568,- - - - Mandarins,
5,c_6211>c_8171>c_3131>c_1641>c_5375,c_5375,http://aims.fao.org/aos/agrovoc/c_5375,- - - - Orangequats,
5,c_6211>c_8171>c_3131>c_1641>c_6367,c_6367,http://aims.fao.org/aos/agrovoc/c_6367,- - - - Pummelos,
5,c_6211>c_8171>c_3131>c_1641>c_6819,c_6819,http://aims.fao.org/aos/agrovoc/c_6819,- - - - Satsumas,
5,c_6211>c_8171>c_3131>c_1641>c_7006,c_7006,http://aims.fao.org/aos/agrovoc/c_7006,- - - - Seville oranges,
5,c_6211>c_8171>c_3131>c_1641>c_7550,c_7550,http://aims.fao.org/aos/agrovoc/c_7550,- - - - Sweet oranges,
5,c_6211>c_8171>c_3131>c_1641>c_7600,c_7600,http://aims.fao.org/aos/agrovoc/c_7600,- - - - Tangelos,
5,c_6211>c_8171>c_3131>c_1641>c_7601,c_7601,http://aims.fao.org/aos/agrovoc/c_7601,- - - - Tangerines,
5,c_6211>c_8171>c_3131>c_1641>c_7602,c_7602,http://aims.fao.org/aos/agrovoc/c_7602,- - - - Tangors,
5,c_6211>c_8171>c_3131>c_1641>c_9233,c_9233,http://aims.fao.org/aos/agrovoc/c_9233,- - - - Bergamot orange,
5,c_6211>c_8171>c_3131>c_1641>c_9895,c_9895,http://aims.fao.org/aos/agrovoc/c_9895,- - - - Clementines,
4,c_6211>c_8171>c_3131>c_2005,c_2005,http://aims.fao.org/aos/agrovoc/c_2005,- - - Cucurbit fruits,
4,c_6211>c_8171>c_3131>c_23986,c_23986,http://aims.fao.org/aos/agrovoc/c_23986,- - - Acorns,
4,c_6211>c_8171>c_3131>c_25461,c_25461,http://aims.fao.org/aos/agrovoc/c_25461,- - - Stone fruits,
5,c_6211>c_8171>c_3131>c_25461>c_12926,c_12926,http://aims.fao.org/aos/agrovoc/c_12926,- - - - Olives,
5,c_6211>c_8171>c_3131>c_25461>c_1534,c_1534,http://aims.fao.org/aos/agrovoc/c_1534,- - - - Cherries,
6,c_6211>c_8171>c_3131>c_25461>c_1534>c_9767,c_9767,http://aims.fao.org/aos/agrovoc/c_9767,- - - - - Sour cherries,
6,c_6211>c_8171>c_3131>c_25461>c_1534>c_9769,c_9769,http://aims.fao.org/aos/agrovoc/c_9769,- - - - - Sweet cherries,
5,c_6211>c_8171>c_3131>c_25461>c_25475,c_25475,http://aims.fao.org/aos/agrovoc/c_25475,- - - - Dates,
5,c_6211>c_8171>c_3131>c_25461>c_5100,c_5100,http://aims.fao.org/aos/agrovoc/c_5100,- - - - Nectarines,
5,c_6211>c_8171>c_3131>c_25461>c_545,c_545,http://aims.fao.org/aos/agrovoc/c_545,- - - - Apricots,
5,c_6211>c_8171>c_3131>c_25461>c_5638,c_5638,http://aims.fao.org/aos/agrovoc/c_5638,- - - - Peaches,
5,c_6211>c_8171>c_3131>c_25461>c_6028,c_6028,http://aims.fao.org/aos/agrovoc/c_6028,- - - - Plums,
4,c_6211>c_8171>c_3131>c_25497,c_25497,http://aims.fao.org/aos/agrovoc/c_25497,- - - Pome fruits,
5,c_6211>c_8171>c_3131>c_25497>c_13714,c_13714,http://aims.fao.org/aos/agrovoc/c_13714,- - - - Quinces,
5,c_6211>c_8171>c_3131>c_25497>c_541,c_541,http://aims.fao.org/aos/agrovoc/c_541,- - - - Apples,
5,c_6211>c_8171>c_3131>c_25497>c_5645,c_5645,http://aims.fao.org/aos/agrovoc/c_5645,- - - - Pears,
4,c_6211>c_8171>c_3131>c_32501,c_32501,http://aims.fao.org/aos/agrovoc/c_32501,- - - Out of season fruits,
4,c_6211>c_8171>c_3131>c_331528,c_331528,http://aims.fao.org/aos/agrovoc/c_331528,- - - Longans,
4,c_6211>c_8171>c_3131>c_34775,c_34775,http://aims.fao.org/aos/agrovoc/c_34775,- - - Safou (fruit),
4,c_6211>c_8171>c_3131>c_4456,c_4456,http://aims.fao.org/aos/agrovoc/c_4456,- - - Lucuma,
4,c_6211>c_8171>c_3131>c_50142,c_50142,http://aims.fao.org/aos/agrovoc/c_50142,- - - Rose hips,
4,c_6211>c_8171>c_3131>c_7151,c_7151,http://aims.fao.org/aos/agrovoc/c_7151,- - - Soft fruits,
5,c_6211>c_8171>c_3131>c_7151>c_1944,c_1944,http://aims.fao.org/aos/agrovoc/c_1944,- - - - Cranberries,
5,c_6211>c_8171>c_3131>c_7151>c_2232,c_2232,http://aims.fao.org/aos/agrovoc/c_2232,- - - - Dewberries,
5,c_6211>c_8171>c_3131>c_7151>c_25487,c_25487,http://aims.fao.org/aos/agrovoc/c_25487,- - - - Mulberries,
5,c_6211>c_8171>c_3131>c_7151>c_3333,c_3333,http://aims.fao.org/aos/agrovoc/c_3333,- - - - Gooseberries,
5,c_6211>c_8171>c_3131>c_7151>c_3359,c_3359,http://aims.fao.org/aos/agrovoc/c_3359,- - - - Grapes,
6,c_6211>c_8171>c_3131>c_7151>c_3359>c_2215,c_2215,http://aims.fao.org/aos/agrovoc/c_2215,- - - - - Dessert grapes,
6,c_6211>c_8171>c_3131>c_7151>c_3359>c_8403,c_8403,http://aims.fao.org/aos/agrovoc/c_8403,- - - - - Wine grapes,
5,c_6211>c_8171>c_3131>c_7151>c_6458,c_6458,http://aims.fao.org/aos/agrovoc/c_6458,- - - - Raspberries,
5,c_6211>c_8171>c_3131>c_7151>c_6479,c_6479,http://aims.fao.org/aos/agrovoc/c_6479,- - - - Red currants,
5,c_6211>c_8171>c_3131>c_7151>c_7443,c_7443,http://aims.fao.org/aos/agrovoc/c_7443,- - - - Strawberries,
5,c_6211>c_8171>c_3131>c_7151>c_8379,c_8379,http://aims.fao.org/aos/agrovoc/c_8379,- - - - White currants,
5,c_6211>c_8171>c_3131>c_7151>c_945,c_945,http://aims.fao.org/aos/agrovoc/c_945,- - - - Black currants,
5,c_6211>c_8171>c_3131>c_7151>c_947,c_947,http://aims.fao.org/aos/agrovoc/c_947,- - - - Blackberries,
5,c_6211>c_8171>c_3131>c_7151>c_974,c_974,http://aims.fao.org/aos/agrovoc/c_974,- - - - Blueberries,
6,c_6211>c_8171>c_3131>c_7151>c_974>c_11556,c_11556,http://aims.fao.org/aos/agrovoc/c_11556,- - - - - Highbush blueberries,
6,c_6211>c_8171>c_3131>c_7151>c_974>c_12258,c_12258,http://aims.fao.org/aos/agrovoc/c_12258,- - - - - Lowbush blueberries,
4,c_6211>c_8171>c_3131>c_7655,c_7655,http://aims.fao.org/aos/agrovoc/c_7655,- - - Temperate fruits,
